date,source,windDirec,windLevel
2019-02-26,https://lishi.tianqi.com/beijing/201902.html,东北风,2级
2019-02-27,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-28,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2018-11-01,https://lishi.tianqi.com/beijing/201811.html,南风,1级
2018-11-02,https://lishi.tianqi.com/beijing/201811.html,东北风,1级
2018-11-03,https://lishi.tianqi.com/beijing/201811.html,西南风,2级
2018-11-04,https://lishi.tianqi.com/beijing/201811.html,东风,4级
2018-11-05,https://lishi.tianqi.com/beijing/201811.html,西南风,2级
2018-11-06,https://lishi.tianqi.com/beijing/201811.html,西风,2级
2018-11-07,https://lishi.tianqi.com/beijing/201811.html,西南风,1级
2018-11-08,https://lishi.tianqi.com/beijing/201811.html,西南风,2级
2018-11-09,https://lishi.tianqi.com/beijing/201811.html,东北风,2级
2018-11-10,https://lishi.tianqi.com/beijing/201811.html,东北风,1级
2018-11-11,https://lishi.tianqi.com/beijing/201811.html,东南风,2级
2018-11-12,https://lishi.tianqi.com/beijing/201811.html,东南风,1级
2018-11-13,https://lishi.tianqi.com/beijing/201811.html,东南风,1级
2018-11-14,https://lishi.tianqi.com/beijing/201811.html,东北风,1级
2018-11-15,https://lishi.tianqi.com/beijing/201811.html,西北风,3级
2018-11-16,https://lishi.tianqi.com/beijing/201811.html,西南风,2级
2018-11-17,https://lishi.tianqi.com/beijing/201811.html,西南风,2级
2018-11-18,https://lishi.tianqi.com/beijing/201811.html,西北风,2级
2019-01-19,https://lishi.tianqi.com/beijing/201901.html,西南风,微风
2019-01-20,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2019-01-21,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2019-01-22,https://lishi.tianqi.com/beijing/201901.html,东北风,1级
2019-01-23,https://lishi.tianqi.com/beijing/201901.html,西南风,4级
2019-01-24,https://lishi.tianqi.com/beijing/201901.html,东北风,微风
2019-01-25,https://lishi.tianqi.com/beijing/201901.html,西北风,2级
2019-01-26,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2019-01-27,https://lishi.tianqi.com/beijing/201901.html,西北风,5级
2019-01-28,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2019-01-29,https://lishi.tianqi.com/beijing/201901.html,东北风,1级
2019-01-30,https://lishi.tianqi.com/beijing/201901.html,西北风,2级
2019-01-31,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2018-10-01,https://lishi.tianqi.com/beijing/201810.html,北风,2级
2018-10-02,https://lishi.tianqi.com/beijing/201810.html,南风,微风
2018-10-03,https://lishi.tianqi.com/beijing/201810.html,南风,微风
2018-10-04,https://lishi.tianqi.com/beijing/201810.html,东南风,2级
2018-10-05,https://lishi.tianqi.com/beijing/201810.html,西北风,1级
2018-10-06,https://lishi.tianqi.com/beijing/201810.html,西北风,2级
2018-10-07,https://lishi.tianqi.com/beijing/201810.html,东南风,1级
2018-10-08,https://lishi.tianqi.com/beijing/201810.html,东南风,1级
2018-10-09,https://lishi.tianqi.com/beijing/201810.html,北风,2级
2018-10-10,https://lishi.tianqi.com/beijing/201810.html,西北风,2级
2018-10-11,https://lishi.tianqi.com/beijing/201810.html,北风,1级
2018-10-12,https://lishi.tianqi.com/beijing/201810.html,东风,2级
2018-10-13,https://lishi.tianqi.com/beijing/201810.html,南风,1级
2018-10-14,https://lishi.tianqi.com/beijing/201810.html,西南风,1级
2018-10-15,https://lishi.tianqi.com/beijing/201810.html,南风,1级
2018-10-16,https://lishi.tianqi.com/beijing/201810.html,西南风,2级
2018-10-17,https://lishi.tianqi.com/beijing/201810.html,东南风,1级
2018-09-01,https://lishi.tianqi.com/beijing/201809.html,西南风,2级
2018-09-02,https://lishi.tianqi.com/beijing/201809.html,南风,微风
2018-09-03,https://lishi.tianqi.com/beijing/201809.html,北风,2级
2018-09-04,https://lishi.tianqi.com/beijing/201809.html,南风,3级
2018-09-05,https://lishi.tianqi.com/beijing/201809.html,西南风,2级
2018-09-06,https://lishi.tianqi.com/beijing/201809.html,西南风,1级
2018-09-10,https://lishi.tianqi.com/beijing/201809.html,东南风,微风
2018-09-11,https://lishi.tianqi.com/beijing/201809.html,南风,1级
2018-09-12,https://lishi.tianqi.com/beijing/201809.html,南风,2级
2018-09-13,https://lishi.tianqi.com/beijing/201809.html,南风,2级
2018-09-14,https://lishi.tianqi.com/beijing/201809.html,东南风,1级
2018-09-16,https://lishi.tianqi.com/beijing/201809.html,西南风,2级
2018-09-17,https://lishi.tianqi.com/beijing/201809.html,南风,微风
2018-09-18,https://lishi.tianqi.com/beijing/201809.html,西南风,1级
2018-09-19,https://lishi.tianqi.com/beijing/201809.html,西风,微风
2018-09-20,https://lishi.tianqi.com/beijing/201809.html,西南风,2级
2018-09-21,https://lishi.tianqi.com/beijing/201809.html,北风,2级
2018-09-22,https://lishi.tianqi.com/beijing/201809.html,西风,2级
2018-09-23,https://lishi.tianqi.com/beijing/201809.html,北风,1级
2018-11-19,https://lishi.tianqi.com/beijing/201811.html,西北风,微风
2018-11-20,https://lishi.tianqi.com/beijing/201811.html,东南风,2级
2018-11-21,https://lishi.tianqi.com/beijing/201811.html,西南风,2级
2018-11-22,https://lishi.tianqi.com/beijing/201811.html,东南风,2级
2018-11-23,https://lishi.tianqi.com/beijing/201811.html,西北风,2级
2018-11-24,https://lishi.tianqi.com/beijing/201811.html,西南风,2级
2018-11-25,https://lishi.tianqi.com/beijing/201811.html,东南风,1级
2018-11-26,https://lishi.tianqi.com/beijing/201811.html,西北风,1级
2018-11-27,https://lishi.tianqi.com/beijing/201811.html,东南风,1级
2018-11-28,https://lishi.tianqi.com/beijing/201811.html,东北风,1级
2018-11-29,https://lishi.tianqi.com/beijing/201811.html,东南风,1级
2018-11-30,https://lishi.tianqi.com/beijing/201811.html,东南风,1级
2018-07-01,https://lishi.tianqi.com/beijing/201807.html,东南风,3级
2018-07-02,https://lishi.tianqi.com/beijing/201807.html,东风,2级
2018-07-03,https://lishi.tianqi.com/beijing/201807.html,南风,1级
2018-07-04,https://lishi.tianqi.com/beijing/201807.html,西南风,2级
2018-07-05,https://lishi.tianqi.com/beijing/201807.html,南风,1级
2018-07-06,https://lishi.tianqi.com/beijing/201807.html,东南风,2级
2018-07-07,https://lishi.tianqi.com/beijing/201807.html,东北风,2级
2018-07-08,https://lishi.tianqi.com/beijing/201807.html,南风,2级
2018-07-09,https://lishi.tianqi.com/beijing/201807.html,东南风,2级
2018-07-10,https://lishi.tianqi.com/beijing/201807.html,南风,2级
2018-07-11,https://lishi.tianqi.com/beijing/201807.html,北风,1级
2018-07-12,https://lishi.tianqi.com/beijing/201807.html,东南风,1级
2018-07-13,https://lishi.tianqi.com/beijing/201807.html,南风,微风
2018-07-14,https://lishi.tianqi.com/beijing/201807.html,南风,2级
2018-07-15,https://lishi.tianqi.com/beijing/201807.html,南风,2级
2018-07-16,https://lishi.tianqi.com/beijing/201807.html,东北风,2级
2018-07-17,https://lishi.tianqi.com/beijing/201807.html,东风,2级
2018-07-18,https://lishi.tianqi.com/beijing/201807.html,东风,2级
2018-07-19,https://lishi.tianqi.com/beijing/201807.html,东风,2级
2018-07-20,https://lishi.tianqi.com/beijing/201807.html,南风,2级
2018-07-21,https://lishi.tianqi.com/beijing/201807.html,南风,2级
2018-05-01,https://lishi.tianqi.com/beijing/201805.html,西风,3级
2018-05-02,https://lishi.tianqi.com/beijing/201805.html,西南风,2级
2018-05-03,https://lishi.tianqi.com/beijing/201805.html,西南风,2级
2018-05-04,https://lishi.tianqi.com/beijing/201805.html,南风,1级
2018-05-05,https://lishi.tianqi.com/beijing/201805.html,东风,1级
2018-05-06,https://lishi.tianqi.com/beijing/201805.html,西南风,3级
2018-05-07,https://lishi.tianqi.com/beijing/201805.html,南风,2级
2018-05-08,https://lishi.tianqi.com/beijing/201805.html,西南风,2级
2018-05-09,https://lishi.tianqi.com/beijing/201805.html,西南风,3级
2018-05-10,https://lishi.tianqi.com/beijing/201805.html,东南风,1级
2018-05-11,https://lishi.tianqi.com/beijing/201805.html,东风,2级
2018-05-12,https://lishi.tianqi.com/beijing/201805.html,西南风,2级
2018-05-13,https://lishi.tianqi.com/beijing/201805.html,南风,2级
2018-05-14,https://lishi.tianqi.com/beijing/201805.html,西南风,2级
2018-05-15,https://lishi.tianqi.com/beijing/201805.html,北风,2级
2018-05-16,https://lishi.tianqi.com/beijing/201805.html,东南风,2级
2018-05-17,https://lishi.tianqi.com/beijing/201805.html,西风,1级
2018-05-18,https://lishi.tianqi.com/beijing/201805.html,南风,2级
2018-05-19,https://lishi.tianqi.com/beijing/201805.html,西风,1级
2018-05-20,https://lishi.tianqi.com/beijing/201805.html,东风,2级
2018-05-21,https://lishi.tianqi.com/beijing/201805.html,西风,1级
2018-05-22,https://lishi.tianqi.com/beijing/201805.html,西北风,4级
2018-05-23,https://lishi.tianqi.com/beijing/201805.html,西南风,4级
2018-05-24,https://lishi.tianqi.com/beijing/201805.html,西南风,2级
2018-05-25,https://lishi.tianqi.com/beijing/201805.html,西南风,3级
2018-05-26,https://lishi.tianqi.com/beijing/201805.html,北风,3级
2018-10-18,https://lishi.tianqi.com/beijing/201810.html,西南风,2级
2018-10-19,https://lishi.tianqi.com/beijing/201810.html,南风,1级
2018-10-20,https://lishi.tianqi.com/beijing/201810.html,南风,1级
2018-10-21,https://lishi.tianqi.com/beijing/201810.html,北风,1级
2018-10-22,https://lishi.tianqi.com/beijing/201810.html,北风,4级
2018-10-23,https://lishi.tianqi.com/beijing/201810.html,南风,2级
2018-10-24,https://lishi.tianqi.com/beijing/201810.html,西北风,微风
2018-10-25,https://lishi.tianqi.com/beijing/201810.html,南风,1级
2018-10-26,https://lishi.tianqi.com/beijing/201810.html,西北风,3级
2018-10-27,https://lishi.tianqi.com/beijing/201810.html,北风,1级
2018-10-28,https://lishi.tianqi.com/beijing/201810.html,东北风,2级
2018-10-29,https://lishi.tianqi.com/beijing/201810.html,西北风,1级
2018-10-30,https://lishi.tianqi.com/beijing/201810.html,东风,1级
2018-10-31,https://lishi.tianqi.com/beijing/201810.html,南风,微风
2018-09-24,https://lishi.tianqi.com/beijing/201809.html,东南风,1级
2018-09-25,https://lishi.tianqi.com/beijing/201809.html,南风,2级
2018-09-26,https://lishi.tianqi.com/beijing/201809.html,南风,1级
2018-09-27,https://lishi.tianqi.com/beijing/201809.html,东南风,1级
2018-09-28,https://lishi.tianqi.com/beijing/201809.html,东风,2级
2018-09-29,https://lishi.tianqi.com/beijing/201809.html,西北风,2级
2018-09-30,https://lishi.tianqi.com/beijing/201809.html,北风,3级
2018-04-01,https://lishi.tianqi.com/beijing/201804.html,南风,2级
2018-04-02,https://lishi.tianqi.com/beijing/201804.html,东南风,1级
2018-04-03,https://lishi.tianqi.com/beijing/201804.html,东北风,4级
2018-04-04,https://lishi.tianqi.com/beijing/201804.html,西风,1级
2018-04-05,https://lishi.tianqi.com/beijing/201804.html,西南风,2级
2018-04-06,https://lishi.tianqi.com/beijing/201804.html,西北风,4级
2018-04-07,https://lishi.tianqi.com/beijing/201804.html,东风,2级
2018-04-08,https://lishi.tianqi.com/beijing/201804.html,西南风,2级
2018-04-09,https://lishi.tianqi.com/beijing/201804.html,东风,2级
2018-04-10,https://lishi.tianqi.com/beijing/201804.html,北风,3级
2018-04-11,https://lishi.tianqi.com/beijing/201804.html,西风,3级
2018-04-12,https://lishi.tianqi.com/beijing/201804.html,东南风,3级
2018-04-13,https://lishi.tianqi.com/beijing/201804.html,南风,2级
2018-04-14,https://lishi.tianqi.com/beijing/201804.html,北风,3级
2018-04-15,https://lishi.tianqi.com/beijing/201804.html,西南风,3级
2018-04-16,https://lishi.tianqi.com/beijing/201804.html,南风,2级
2018-04-17,https://lishi.tianqi.com/beijing/201804.html,南风,1级
2018-04-18,https://lishi.tianqi.com/beijing/201804.html,南风,1级
2018-07-22,https://lishi.tianqi.com/beijing/201807.html,东风,2级
2018-07-23,https://lishi.tianqi.com/beijing/201807.html,东风,2级
2018-07-24,https://lishi.tianqi.com/beijing/201807.html,南风,2级
2018-07-25,https://lishi.tianqi.com/beijing/201807.html,北风,2级
2018-07-26,https://lishi.tianqi.com/beijing/201807.html,东南风,2级
2018-07-27,https://lishi.tianqi.com/beijing/201807.html,南风,1级
2018-07-28,https://lishi.tianqi.com/beijing/201807.html,东南风,1级
2018-07-29,https://lishi.tianqi.com/beijing/201807.html,东南风,2级
2018-07-30,https://lishi.tianqi.com/beijing/201807.html,南风,2级
2018-07-31,https://lishi.tianqi.com/beijing/201807.html,南风,2级
2018-05-27,https://lishi.tianqi.com/beijing/201805.html,西南风,3级
2018-05-28,https://lishi.tianqi.com/beijing/201805.html,东北风,2级
2018-05-29,https://lishi.tianqi.com/beijing/201805.html,西南风,2级
2018-05-30,https://lishi.tianqi.com/beijing/201805.html,西南风,2级
2018-05-31,https://lishi.tianqi.com/beijing/201805.html,西南风,2级
2018-03-01,https://lishi.tianqi.com/beijing/201803.html,西南风,2级
2018-03-02,https://lishi.tianqi.com/beijing/201803.html,东风,1级
2018-03-03,https://lishi.tianqi.com/beijing/201803.html,东风,2级
2018-03-04,https://lishi.tianqi.com/beijing/201803.html,南风,2级
2018-03-05,https://lishi.tianqi.com/beijing/201803.html,南风,2级
2018-03-06,https://lishi.tianqi.com/beijing/201803.html,南风,2级
2018-03-07,https://lishi.tianqi.com/beijing/201803.html,东北风,2级
2018-03-08,https://lishi.tianqi.com/beijing/201803.html,西南风,2级
2018-03-09,https://lishi.tianqi.com/beijing/201803.html,西南风,2级
2018-03-10,https://lishi.tianqi.com/beijing/201803.html,东南风,2级
2018-03-11,https://lishi.tianqi.com/beijing/201803.html,西风,2级
2018-03-12,https://lishi.tianqi.com/beijing/201803.html,西南风,1级
2018-03-13,https://lishi.tianqi.com/beijing/201803.html,东北风,1级
2018-03-14,https://lishi.tianqi.com/beijing/201803.html,东北风,2级
2018-03-15,https://lishi.tianqi.com/beijing/201803.html,东风,2级
2018-03-16,https://lishi.tianqi.com/beijing/201803.html,南风,2级
2018-03-17,https://lishi.tianqi.com/beijing/201803.html,西南风,2级
2018-03-18,https://lishi.tianqi.com/beijing/201803.html,西南风,2级
2018-03-19,https://lishi.tianqi.com/beijing/201803.html,东南风,2级
2018-03-20,https://lishi.tianqi.com/beijing/201803.html,西南风,2级
2018-03-21,https://lishi.tianqi.com/beijing/201803.html,南风,2级
2018-03-22,https://lishi.tianqi.com/beijing/201803.html,南风,2级
2018-03-23,https://lishi.tianqi.com/beijing/201803.html,西北风,1级
2018-03-24,https://lishi.tianqi.com/beijing/201803.html,西南风,2级
2018-02-01,https://lishi.tianqi.com/beijing/201802.html,西北风,3级
2018-02-02,https://lishi.tianqi.com/beijing/201802.html,西北风,3级
2018-02-03,https://lishi.tianqi.com/beijing/201802.html,北风,2级
2018-02-04,https://lishi.tianqi.com/beijing/201802.html,东北风,2级
2018-02-05,https://lishi.tianqi.com/beijing/201802.html,东风,2级
2018-02-06,https://lishi.tianqi.com/beijing/201802.html,西南风,2级
2018-02-07,https://lishi.tianqi.com/beijing/201802.html,南风,2级
2018-02-08,https://lishi.tianqi.com/beijing/201802.html,东南风,1级
2018-02-09,https://lishi.tianqi.com/beijing/201802.html,北风,3级
2018-02-10,https://lishi.tianqi.com/beijing/201802.html,西北风,3级
2018-02-11,https://lishi.tianqi.com/beijing/201802.html,西北风,2级
2018-02-12,https://lishi.tianqi.com/beijing/201802.html,西南风,3级
2018-02-13,https://lishi.tianqi.com/beijing/201802.html,东北风,1级
2018-02-14,https://lishi.tianqi.com/beijing/201802.html,东风,1级
2018-02-15,https://lishi.tianqi.com/beijing/201802.html,西南风,2级
2018-02-16,https://lishi.tianqi.com/beijing/201802.html,西风,2级
2018-02-17,https://lishi.tianqi.com/beijing/201802.html,东风,1级
2018-02-18,https://lishi.tianqi.com/beijing/201802.html,西南风,2级
2018-02-19,https://lishi.tianqi.com/beijing/201802.html,东风,1级
2018-02-20,https://lishi.tianqi.com/beijing/201802.html,西风,2级
2018-02-21,https://lishi.tianqi.com/beijing/201802.html,西风,1级
2018-02-22,https://lishi.tianqi.com/beijing/201802.html,东风,1级
2018-02-23,https://lishi.tianqi.com/beijing/201802.html,东北风,2级
2018-04-19,https://lishi.tianqi.com/beijing/201804.html,东南风,3级
2018-04-20,https://lishi.tianqi.com/beijing/201804.html,东风,2级
2018-04-21,https://lishi.tianqi.com/beijing/201804.html,东北风,2级
2018-04-22,https://lishi.tianqi.com/beijing/201804.html,东风,2级
2018-04-23,https://lishi.tianqi.com/beijing/201804.html,西南风,2级
2018-04-24,https://lishi.tianqi.com/beijing/201804.html,西南风,2级
2018-04-25,https://lishi.tianqi.com/beijing/201804.html,西南风,2级
2018-04-26,https://lishi.tianqi.com/beijing/201804.html,西南风,2级
2018-04-27,https://lishi.tianqi.com/beijing/201804.html,西南风,3级
2018-04-28,https://lishi.tianqi.com/beijing/201804.html,西南风,2级
2018-04-29,https://lishi.tianqi.com/beijing/201804.html,西南风,2级
2018-04-30,https://lishi.tianqi.com/beijing/201804.html,东南风,2级
2018-01-01,https://lishi.tianqi.com/beijing/201801.html,东风,1级
2018-01-02,https://lishi.tianqi.com/beijing/201801.html,北风,2级
2018-01-03,https://lishi.tianqi.com/beijing/201801.html,西北风,2级
2018-01-04,https://lishi.tianqi.com/beijing/201801.html,西南风,1级
2018-01-05,https://lishi.tianqi.com/beijing/201801.html,西风,微风
2018-01-06,https://lishi.tianqi.com/beijing/201801.html,西南风,2级
2018-01-07,https://lishi.tianqi.com/beijing/201801.html,西北风,3级
2018-01-08,https://lishi.tianqi.com/beijing/201801.html,西北风,3级
2018-01-09,https://lishi.tianqi.com/beijing/201801.html,西北风,3级
2018-01-10,https://lishi.tianqi.com/beijing/201801.html,西北风,3级
2018-01-11,https://lishi.tianqi.com/beijing/201801.html,西风,2级
2017-12-01,https://lishi.tianqi.com/beijing/201712.html,西南风,2级
2017-12-02,https://lishi.tianqi.com/beijing/201712.html,西南风,微风
2017-12-03,https://lishi.tianqi.com/beijing/201712.html,西北风,2级
2017-12-04,https://lishi.tianqi.com/beijing/201712.html,西南风,2级
2017-12-05,https://lishi.tianqi.com/beijing/201712.html,西南风,2级
2017-12-06,https://lishi.tianqi.com/beijing/201712.html,西北风,1级
2017-12-07,https://lishi.tianqi.com/beijing/201712.html,北风,2级
2017-12-08,https://lishi.tianqi.com/beijing/201712.html,西风,2级
2017-12-09,https://lishi.tianqi.com/beijing/201712.html,南风,微风
2017-12-10,https://lishi.tianqi.com/beijing/201712.html,东北风,2级
2017-12-11,https://lishi.tianqi.com/beijing/201712.html,东北风,2级
2017-12-12,https://lishi.tianqi.com/beijing/201712.html,东风,2级
2017-12-13,https://lishi.tianqi.com/beijing/201712.html,南风,1级
2017-12-14,https://lishi.tianqi.com/beijing/201712.html,西南风,1级
2017-12-15,https://lishi.tianqi.com/beijing/201712.html,西北风,3级
2017-12-16,https://lishi.tianqi.com/beijing/201712.html,西北风,1级
2018-03-25,https://lishi.tianqi.com/beijing/201803.html,西南风,2级
2018-03-26,https://lishi.tianqi.com/beijing/201803.html,西南风,1级
2018-03-27,https://lishi.tianqi.com/beijing/201803.html,东北风,1级
2018-03-28,https://lishi.tianqi.com/beijing/201803.html,南风,1级
2018-03-29,https://lishi.tianqi.com/beijing/201803.html,西南风,3级
2018-03-30,https://lishi.tianqi.com/beijing/201803.html,南风,2级
2018-03-31,https://lishi.tianqi.com/beijing/201803.html,东风,1级
2018-02-24,https://lishi.tianqi.com/beijing/201802.html,南风,1级
2018-02-25,https://lishi.tianqi.com/beijing/201802.html,东风,微风
2018-02-26,https://lishi.tianqi.com/beijing/201802.html,东北风,微风
2018-02-27,https://lishi.tianqi.com/beijing/201802.html,南风,2级
2018-02-28,https://lishi.tianqi.com/beijing/201802.html,西北风,3级
2018-01-12,https://lishi.tianqi.com/beijing/201801.html,西南风,1级
2018-01-13,https://lishi.tianqi.com/beijing/201801.html,西北风,微风
2018-01-14,https://lishi.tianqi.com/beijing/201801.html,东风,1级
2018-01-15,https://lishi.tianqi.com/beijing/201801.html,东北风,2级
2018-01-16,https://lishi.tianqi.com/beijing/201801.html,西南风,1级
2018-01-17,https://lishi.tianqi.com/beijing/201801.html,北风,2级
2018-01-18,https://lishi.tianqi.com/beijing/201801.html,西南风,1级
2018-01-19,https://lishi.tianqi.com/beijing/201801.html,西北风,微风
2018-01-20,https://lishi.tianqi.com/beijing/201801.html,东南风,2级
2018-01-21,https://lishi.tianqi.com/beijing/201801.html,东风,2级
2018-01-22,https://lishi.tianqi.com/beijing/201801.html,西北风,3级
2018-01-23,https://lishi.tianqi.com/beijing/201801.html,西南风,2级
2018-01-24,https://lishi.tianqi.com/beijing/201801.html,西风,3级
2018-01-25,https://lishi.tianqi.com/beijing/201801.html,东风,1级
2018-01-26,https://lishi.tianqi.com/beijing/201801.html,西南风,2级
2018-01-27,https://lishi.tianqi.com/beijing/201801.html,西南风,1级
2018-01-28,https://lishi.tianqi.com/beijing/201801.html,西风,2级
2017-12-17,https://lishi.tianqi.com/beijing/201712.html,西南风,2级
2017-12-18,https://lishi.tianqi.com/beijing/201712.html,东北风,2级
2017-12-19,https://lishi.tianqi.com/beijing/201712.html,西北风,1级
2017-12-20,https://lishi.tianqi.com/beijing/201712.html,西南风,1级
2017-12-21,https://lishi.tianqi.com/beijing/201712.html,西南风,微风
2017-12-22,https://lishi.tianqi.com/beijing/201712.html,东北风,1级
2017-11-01,https://lishi.tianqi.com/beijing/201711.html,西南风,1级
2017-11-02,https://lishi.tianqi.com/beijing/201711.html,西北风,3级
2017-11-03,https://lishi.tianqi.com/beijing/201711.html,东风,1级
2017-11-04,https://lishi.tianqi.com/beijing/201711.html,南风,1级
2017-11-05,https://lishi.tianqi.com/beijing/201711.html,东北风,1级
2017-11-06,https://lishi.tianqi.com/beijing/201711.html,东风,1级
2017-11-07,https://lishi.tianqi.com/beijing/201711.html,东北风,2级
2017-11-08,https://lishi.tianqi.com/beijing/201711.html,东风,1级
2017-11-09,https://lishi.tianqi.com/beijing/201711.html,北风,1级
2017-11-10,https://lishi.tianqi.com/beijing/201711.html,北风,2级
2017-11-11,https://lishi.tianqi.com/beijing/201711.html,西南风,2级
2017-11-12,https://lishi.tianqi.com/beijing/201711.html,北风,1级
2017-11-13,https://lishi.tianqi.com/beijing/201711.html,北风,3级
2017-11-14,https://lishi.tianqi.com/beijing/201711.html,西北风,微风
2017-11-15,https://lishi.tianqi.com/beijing/201711.html,东南风,1级
2017-11-16,https://lishi.tianqi.com/beijing/201711.html,西北风,微风
2017-11-17,https://lishi.tianqi.com/beijing/201711.html,北风,4级
2017-11-18,https://lishi.tianqi.com/beijing/201711.html,西风,3级
2017-11-19,https://lishi.tianqi.com/beijing/201711.html,西风,2级
2017-11-20,https://lishi.tianqi.com/beijing/201711.html,西南风,2级
2017-11-21,https://lishi.tianqi.com/beijing/201711.html,西风,1级
2017-11-22,https://lishi.tianqi.com/beijing/201711.html,西北风,2级
2017-08-01,https://lishi.tianqi.com/beijing/201708.html,东南风,2级
2017-08-02,https://lishi.tianqi.com/beijing/201708.html,东南风,2级
2017-08-03,https://lishi.tianqi.com/beijing/201708.html,西南风,3级
2017-08-04,https://lishi.tianqi.com/beijing/201708.html,北风,1级
2017-08-05,https://lishi.tianqi.com/beijing/201708.html,南风,2级
2017-08-06,https://lishi.tianqi.com/beijing/201708.html,西南风,2级
2017-08-07,https://lishi.tianqi.com/beijing/201708.html,南风,2级
2017-08-08,https://lishi.tianqi.com/beijing/201708.html,南风,2级
2017-08-09,https://lishi.tianqi.com/beijing/201708.html,南风,2级
2017-08-10,https://lishi.tianqi.com/beijing/201708.html,南风,2级
2017-08-11,https://lishi.tianqi.com/beijing/201708.html,东风,2级
2017-08-12,https://lishi.tianqi.com/beijing/201708.html,东风,2级
2017-08-13,https://lishi.tianqi.com/beijing/201708.html,北风,1级
2017-08-14,https://lishi.tianqi.com/beijing/201708.html,东南风,2级
2017-08-15,https://lishi.tianqi.com/beijing/201708.html,南风,2级
2017-08-16,https://lishi.tianqi.com/beijing/201708.html,南风,2级
2017-08-17,https://lishi.tianqi.com/beijing/201708.html,西南风,2级
2017-08-18,https://lishi.tianqi.com/beijing/201708.html,西风,1级
2017-08-19,https://lishi.tianqi.com/beijing/201708.html,南风,3级
2017-10-01,https://lishi.tianqi.com/beijing/201710.html,东北风,1级
2017-10-02,https://lishi.tianqi.com/beijing/201710.html,西南风,1级
2017-10-03,https://lishi.tianqi.com/beijing/201710.html,西南风,2级
2017-10-04,https://lishi.tianqi.com/beijing/201710.html,西南风,2级
2017-10-05,https://lishi.tianqi.com/beijing/201710.html,西南风,1级
2017-10-06,https://lishi.tianqi.com/beijing/201710.html,西南风,1级
2017-10-07,https://lishi.tianqi.com/beijing/201710.html,西南风,1级
2017-10-08,https://lishi.tianqi.com/beijing/201710.html,西南风,1级
2017-10-09,https://lishi.tianqi.com/beijing/201710.html,东北风,2级
2017-10-10,https://lishi.tianqi.com/beijing/201710.html,东北风,1级
2017-10-11,https://lishi.tianqi.com/beijing/201710.html,北风,2级
2017-10-12,https://lishi.tianqi.com/beijing/201710.html,西南风,1级
2017-10-13,https://lishi.tianqi.com/beijing/201710.html,北风,微风
2017-10-14,https://lishi.tianqi.com/beijing/201710.html,东北风,1级
2017-10-15,https://lishi.tianqi.com/beijing/201710.html,东风,1级
2017-10-16,https://lishi.tianqi.com/beijing/201710.html,西南风,1级
2017-10-17,https://lishi.tianqi.com/beijing/201710.html,西南风,1级
2017-10-18,https://lishi.tianqi.com/beijing/201710.html,西南风,1级
2017-10-19,https://lishi.tianqi.com/beijing/201710.html,南风,2级
2017-10-20,https://lishi.tianqi.com/beijing/201710.html,西南风,2级
2017-10-21,https://lishi.tianqi.com/beijing/201710.html,东南风,1级
2017-07-01,https://lishi.tianqi.com/beijing/201707.html,南风,2级
2017-07-02,https://lishi.tianqi.com/beijing/201707.html,东南风,3级
2017-07-03,https://lishi.tianqi.com/beijing/201707.html,东南风,2级
2017-07-04,https://lishi.tianqi.com/beijing/201707.html,西风,1级
2017-07-05,https://lishi.tianqi.com/beijing/201707.html,东南风,2级
2017-07-06,https://lishi.tianqi.com/beijing/201707.html,东北风,2级
2017-07-07,https://lishi.tianqi.com/beijing/201707.html,南风,2级
2017-07-08,https://lishi.tianqi.com/beijing/201707.html,西风,1级
2017-07-09,https://lishi.tianqi.com/beijing/201707.html,南风,2级
2017-07-10,https://lishi.tianqi.com/beijing/201707.html,南风,2级
2017-07-11,https://lishi.tianqi.com/beijing/201707.html,西风,1级
2017-07-12,https://lishi.tianqi.com/beijing/201707.html,南风,2级
2017-07-13,https://lishi.tianqi.com/beijing/201707.html,西南风,1级
2017-07-14,https://lishi.tianqi.com/beijing/201707.html,东风,2级
2017-07-15,https://lishi.tianqi.com/beijing/201707.html,东南风,1级
2017-07-16,https://lishi.tianqi.com/beijing/201707.html,东风,2级
2017-07-17,https://lishi.tianqi.com/beijing/201707.html,东风,2级
2017-07-18,https://lishi.tianqi.com/beijing/201707.html,南风,微风
2017-07-19,https://lishi.tianqi.com/beijing/201707.html,南风,2级
2017-07-20,https://lishi.tianqi.com/beijing/201707.html,西南风,1级
2017-09-01,https://lishi.tianqi.com/beijing/201709.html,西南风,2级
2017-09-02,https://lishi.tianqi.com/beijing/201709.html,西南风,2级
2017-09-03,https://lishi.tianqi.com/beijing/201709.html,南风,2级
2017-09-04,https://lishi.tianqi.com/beijing/201709.html,南风,2级
2017-09-05,https://lishi.tianqi.com/beijing/201709.html,西北风,2级
2017-09-06,https://lishi.tianqi.com/beijing/201709.html,西南风,2级
2017-09-07,https://lishi.tianqi.com/beijing/201709.html,南风,2级
